Cubic Polynomial_0_0,x + x*log(4),tensor(0.2386),-9.179363244637667
Cubic Polynomial_114_4,log(x - 1) - 5,tensor(0.),0
Cubic Polynomial_114_5,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_6,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1ecc1f0dc0>>
Cubic Polynomial_114_8,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_9,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_10,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_11,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_12,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_13,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_14,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_15,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6ddaaaf0>>
Cubic Polynomial_114_17,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_18,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_19,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_20,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_21,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6dea0400>>
Cubic Polynomial_114_23,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_24,x + tan(x) - 5,tensor(0.5206),0.1522939515323285
Cubic Polynomial_114_25,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_26,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_27,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e760b9070>>
Cubic Polynomial_114_29,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_114_30,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_31,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_32,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_33,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_34,3*x - 6,tensor(0.6183),0.619010459332254
Cubic Polynomial_114_35,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_36,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_37,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_38,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_39,x + sin(x) - 6,tensor(0.5950),0.53668531704797
Cubic Polynomial_114_40,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_114_41,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_42,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_43,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_44,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_45,asin(x) - 5,tensor(0.4885),-0.09652615567140166
Cubic Polynomial_114_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e695a50a0>>
Cubic Polynomial_114_47,tan(x) - 5,tensor(0.4926),-0.06077794941544212
Cubic Polynomial_114_48,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_49,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_50,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_51,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_52,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_53,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_54,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_55,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_56,atan(x) - 6,tensor(0.5394),0.27096407184452775
Cubic Polynomial_114_57,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_58,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_59,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e63032ac0>>
Cubic Polynomial_114_61,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_62,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_63,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_64,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_65,tan(x) - 4,tensor(0.4137),-1.0088419663357509
Cubic Polynomial_114_66,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_67,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_68,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_69,log(x - 7) - 5,tensor(0.),0
Cubic Polynomial_114_70,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_71,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_72,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6ddaa730>>
Cubic Polynomial_114_74,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_114_75,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_76,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_77,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_114_78,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_79,2*x - 6,tensor(0.5997),0.5545814293006236
Cubic Polynomial_114_80,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_81,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_82,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_83,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_84,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_85,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_86,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_87,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_88,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_89,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_90,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_91,sin(x) - 6,tensor(0.5423),0.2878816314716748
Cubic Polynomial_114_92,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_93,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_114_94,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_95,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_96,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_97,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_98,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_99,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6db8af70>>
Cubic Polynomial_114_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6db8a940>>
Cubic Polynomial_114_102,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_103,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_104,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_105,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_114_106,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_107,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_108,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c1aa250>>
Cubic Polynomial_114_110,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_111,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_112,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_113,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_114,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_115,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_116,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_117,cos(x) - 5,tensor(0.3979),-1.2905004564400602
Cubic Polynomial_114_118,x - 5,tensor(0.4815),-0.16003535631810695
Cubic Polynomial_114_119,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_120,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_121,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_122,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_123,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_124,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_125,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_114_126,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_114_127,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_0,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_1,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_2,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_3,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_4,2*x - 7,tensor(0.5942),0.5336021650296525
Cubic Polynomial_115_5,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_6,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_7,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_8,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_9,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_10,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_11,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_12,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_13,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_14,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_15,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_16,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_17,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_18,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_19,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_20,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_21,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_22,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_23,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_24,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_25,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_26,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_27,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_28,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_29,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_30,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_31,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_32,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_33,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_34,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_35,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_36,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_37,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_38,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_39,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_40,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_41,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_42,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_43,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_44,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_45,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_46,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_47,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_48,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_49,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_50,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_51,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_52,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_53,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_54,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_55,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_56,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_57,6*x,tensor(0.2370),-9.360997785310225
Cubic Polynomial_115_58,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_59,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_60,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_61,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_62,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_63,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac2b1fa0>>
Cubic Polynomial_115_65,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_66,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_67,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_68,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_69,x + 6,tensor(0.1399),-36.79834361682003
Cubic Polynomial_115_70,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_71,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_72,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_73,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_74,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_75,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_76,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_77,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e68fcb880>>
Cubic Polynomial_115_78,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_79,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_80,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_81,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_82,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_83,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_84,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_85,2*x - 6,tensor(0.5997),0.5545814293006236
Cubic Polynomial_115_86,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_87,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_88,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_89,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_90,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e760b9640>>
Cubic Polynomial_115_92,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_93,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_94,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_95,asin(x),tensor(0.2350),-9.601703046369542
Cubic Polynomial_115_96,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_97,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_98,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_99,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_100,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_101,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_102,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_103,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_104,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_105,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_106,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_107,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_108,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1f0c16a6d0>>
Cubic Polynomial_115_110,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_111,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_115_112,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_113,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_114,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_115,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_116,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e9007b730>>
Cubic Polynomial_115_117,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_118,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_119,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_120,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_115_121,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_122,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_123,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_124,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_125,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_115_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac1590d0>>
Cubic Polynomial_115_127,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_116_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e69a509d0>>
Cubic Polynomial_116_1,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1e6db3cdf0>>
Cubic Polynomial_116_3,x - 8,tensor(0.4838),-0.13802865844168455
Cubic Polynomial_116_4,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_5,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_6,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_116_7,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_8,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_9,cos(x) - 6,tensor(0.4594),-0.385217899182682
Cubic Polynomial_116_10,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_11,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_12,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_13,x + sin(x) - 6,tensor(0.5950),0.53668531704797
Cubic Polynomial_116_14,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_15,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_116_16,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_17,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_116_18,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_19,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_20,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_21,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_22,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_23,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_24,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_25,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_26,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_27,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_116_28,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f1eac1596d0>>
Cubic Polynomial_116_30,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_31,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_32,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_33,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_34,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_35,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_36,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_37,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_38,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_116_39,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_116_40,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_41,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_42,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_43,x - 6,tensor(0.5484),0.3220744568479088
Cubic Polynomial_116_44,x - 7,tensor(0.5498),0.32941002280671616
Cubic Polynomial_116_45,x - 6,tensor(0.5484),0.3220744568479088
